48,0.747750122180066,0.72,0.2606615993806756,0.17538558672789928
49,0.7439445454289022,0.85,0.2225003428085466,0.18234662300577656
50,0.7402279217589854,0.75,0.23549521654449382,0.17514926332435218
51,0.7365965642220313,0.82,0.28202704960881525,0.16524545622254114
52,0.7330470030727023,0.7,0.22142793005016415,0.1700573799657572
53,0.729575969322658,0.78,0.2849058214078369,0.16228334806521924
54,0.7261803798054355,0.7,0.230703298278415,0.1840764603320606
55,0.722857323589937,0.71,0.27171702975507406,0.1686824646080324
56,0.7196040496001355,0.71,0.260555693059372,0.1727516487773205
57,0.7164179553157323,0.69,0.27704578715605427,0.1682628778545568
58,0.7132965764433251,0.66,0.2383824795873225,0.17891258638076263
59,0.7102375774605076,0.74,0.21942144871396901,0.1720818879993324
60,0.7072387429465103,0.75,0.21687298977717684,0.17601532665974431
61,0.7042979696227462,0.71,0.27096083228878465,0.17431024238431767
62,0.701413259035142,0.68,0.23674418273156284,0.17388660247789733
63,0.6985827108176054,0.77,0.25371016659405504,0.17474205907213042
64,0.6958045164825118,0.68,0.23745480936584656,0.17450909569635986
65,0.6930769536898611,0.74,0.2744421266108266,0.1728775821839268
66,0.6903983809518143,0.68,0.23986411966846152,0.17973392607115996
67,0.6877672327338018,0.68,0.23154427033529024,0.17656327155357351
68,0.685182014917342,0.68,0.25619075318952683,0.17624808829744992
69,0.6826413005932179,0.66,0.243435368202401,0.18392580755885168
70,0.6801437261567672,0.76,0.2696109756710924,0.16197830112905942
71,0.6776879876798009,0.76,0.24290084721547772,0.16313651594466394
72,0.6752728375361285,0.69,0.2427626822210681,0.17581758451166554
73,0.6728970812598595,0.67,0.2506745374240456,0.1720164151182767
74,0.6705595746176084,0.61,0.24447053664396232,0.1777050086893157
75,0.6682592208774837,0.61,0.2325242181260456,0.1816567636860928
76,0.6659949682593116,0.65,0.20152624847166803,0.17597046656337495
77,0.6637658075519485,0.63,0.20512663444697268,0.17448596843232306
78,0.6615707698848057,0.65,0.24408433145893774,0.1774179976060574
79,0.6594089246418451,0.7,0.21980736522551098,0.18171784992820947
80,0.6572793775073267,0.64,0.2748179958475242,0.1598018039888787
81,0.6551812686335187,0.63,0.26093612718944476,0.16345546843210007
82,0.653113770921408,0.73,0.23774369738524012,0.1739380654103489
83,0.6510760884062124,0.72,0.24743120473486271,0.1728276802387999
84,0.6490674547401674,0.62,0.25066384839027883,0.16945197829180692
85,0.6470871317656913,0.69,0.22311836082288877,0.18082343415307084
86,0.645134408172586,0.68,0.24226532531261744,0.1655346009839434
87,0.6432085982334445,0.55,0.2684617916649352,0.16737353388215068
88,0.6413090406118973,0.63,0.24872262052219657,0.17378383320950944
89,0.6394350972387602,0.56,0.2263261045070072,0.17437899999436282
90,0.6375861522515186,0.67,0.2511741900343215,0.17468149154457346
91,0.6357616109929449,0.58,0.2682796108336113,0.16690091000295787
92,0.6339608990649639,0.68,0.21556870961226943,0.17235774272407825
93,0.6321834614341706,0.61,0.25316517587919496,0.17526714160853588
94,0.6304287615856783,0.62,0.2574326348907325,0.17550767282702637
95,0.628696280722216,0.58,0.2595610963845098,0.16592666601306374
96,0.6269855170056249,0.66,0.29903426330060096,0.15454629671216832
97,0.625295984838103,0.71,0.22685441549441093,0.1733185045810492
98,0.6236272141807438,0.67,0.24277199762593699,0.1803391881275514
99,0.6219787499070879,0.63,0.23409006465842608,0.18102190085040912
